id,date,time,delivery,address_id
4501,2015-03-17,16:48:42,1,31
4502,2015-03-17,16:50:12,1,87
4503,2015-03-17,17:03:36,1,78
4504,2015-03-17,17:04:25,0,-1
4505,2015-03-17,17:17:44,1,124
4506,2015-03-17,17:18:34,1,13
4507,2015-03-17,17:25:02,0,-1
4508,2015-03-17,17:27:45,1,32
4509,2015-03-17,17:29:30,0,-1
4510,2015-03-17,17:54:33,0,-1
4511,2015-03-17,17:57:13,1,77
4512,2015-03-17,18:05:39,0,-1
4513,2015-03-17,18:20:51,0,-1
4514,2015-03-17,18:29:17,0,-1
4515,2015-03-17,18:35:13,1,76
4516,2015-03-17,18:59:02,1,17
4517,2015-03-17,19:00:53,1,37
4518,2015-03-17,19:06:28,1,86
4519,2015-03-17,19:13:55,1,109
4520,2015-03-17,19:18:13,1,85
4521,2015-03-17,19:18:43,1,130
4522,2015-03-17,19:21:11,1,137
4523,2015-03-17,19:27:52,0,-1
4524,2015-03-17,19:34:54,1,120
4525,2015-03-17,19:35:19,1,56
4526,2015-03-17,19:37:48,0,-1
4527,2015-03-17,19:49:58,1,27
4528,2015-03-17,19:50:37,0,-1
4529,2015-03-17,19:53:48,0,-1
4530,2015-03-17,19:58:25,1,65
4531,2015-03-17,20:12:16,0,-1
4532,2015-03-17,20:24:54,0,-1
4533,2015-03-17,20:25:53,1,28
4534,2015-03-17,20:45:20,1,55
4535,2015-03-17,20:49:48,1,123
4536,2015-03-17,21:06:40,1,64
4537,2015-03-17,21:09:17,1,90
4538,2015-03-17,21:31:30,1,114
4539,2015-03-17,21:34:31,1,17
4540,2015-03-17,21:58:59,1,6
4541,2015-03-18,11:34:26,0,-1
4542,2015-03-18,11:37:55,1,141
4543,2015-03-18,12:06:46,1,68
4544,2015-03-18,12:08:52,0,-1
4545,2015-03-18,12:09:38,1,66
4546,2015-03-18,12:12:52,0,-1
4547,2015-03-18,12:12:58,1,135
4548,2015-03-18,12:29:44,0,-1
4549,2015-03-18,12:31:00,1,109
4550,2015-03-18,12:45:18,1,69
4551,2015-03-18,12:48:02,0,-1
4552,2015-03-18,12:50:24,1,61
4553,2015-03-18,12:50:30,0,-1
4554,2015-03-18,12:53:36,0,-1
4555,2015-03-18,13:07:53,1,53
4556,2015-03-18,13:09:57,1,93
4557,2015-03-18,13:24:33,0,-1
4558,2015-03-18,13:25:12,1,116
4559,2015-03-18,13:26:03,1,99
4560,2015-03-18,13:33:58,1,126
4561,2015-03-18,13:37:16,0,-1
4562,2015-03-18,13:45:29,1,30
4563,2015-03-18,14:03:10,1,5
4564,2015-03-18,14:15:58,1,65
4565,2015-03-18,14:22:15,1,103
4566,2015-03-18,14:59:13,0,-1
4567,2015-03-18,15:44:50,0,-1
4568,2015-03-18,16:19:49,1,91
4569,2015-03-18,16:27:52,1,103
4570,2015-03-18,17:02:20,0,-1
4571,2015-03-18,17:13:04,1,102
4572,2015-03-18,17:23:10,1,135
4573,2015-03-18,17:24:44,0,-1
4574,2015-03-18,17:27:06,0,-1
4575,2015-03-18,17:27:18,1,118
4576,2015-03-18,17:30:49,1,4
4577,2015-03-18,17:51:20,1,43
4578,2015-03-18,17:59:02,1,67
4579,2015-03-18,18:04:32,1,98
4580,2015-03-18,18:11:13,0,-1
4581,2015-03-18,18:15:20,0,-1
4582,2015-03-18,18:27:57,1,23
4583,2015-03-18,18:37:23,1,99
4584,2015-03-18,18:55:30,1,94
4585,2015-03-18,19:00:56,1,138
4586,2015-03-18,19:01:59,0,-1
4587,2015-03-18,19:30:25,1,85
4588,2015-03-18,19:43:01,1,58
4589,2015-03-18,19:57:35,1,99
4590,2015-03-18,20:03:05,1,84
4591,2015-03-18,20:04:42,1,63
4592,2015-03-18,20:05:46,1,11
4593,2015-03-18,20:08:10,0,-1
4594,2015-03-18,20:19:08,0,-1
4595,2015-03-18,20:41:38,0,-1
4596,2015-03-18,20:42:12,1,48
4597,2015-03-18,20:45:48,1,52
4598,2015-03-18,21:05:40,0,-1
4599,2015-03-18,21:13:49,0,-1
4600,2015-03-18,21:35:26,1,42
4601,2015-03-18,22:27:51,1,8
4602,2015-03-18,22:28:11,1,100
4603,2015-03-19,11:24:09,1,89
4604,2015-03-19,11:27:07,1,78
4605,2015-03-19,11:31:04,1,130
4606,2015-03-19,11:40:23,1,15
4607,2015-03-19,11:40:57,0,-1
4608,2015-03-19,11:45:56,0,-1
4609,2015-03-19,12:02:16,1,118
4610,2015-03-19,12:20:14,0,-1
4611,2015-03-19,12:26:04,1,9
4612,2015-03-19,12:27:44,1,41
4613,2015-03-19,12:57:29,1,30
4614,2015-03-19,13:02:47,1,142
4615,2015-03-19,13:04:55,1,136
4616,2015-03-19,13:06:44,0,-1
4617,2015-03-19,13:14:22,1,99
4618,2015-03-19,13:18:06,0,-1
4619,2015-03-19,13:21:51,1,86
4620,2015-03-19,13:37:11,0,-1
4621,2015-03-19,13:39:12,0,-1
4622,2015-03-19,14:31:45,0,-1
4623,2015-03-19,14:41:44,1,31
4624,2015-03-19,14:59:35,1,35
4625,2015-03-19,15:42:30,0,-1
4626,2015-03-19,15:45:01,1,51
4627,2015-03-19,16:04:23,1,43
4628,2015-03-19,16:16:31,1,46
4629,2015-03-19,16:24:30,1,122
4630,2015-03-19,16:51:19,1,50
4631,2015-03-19,17:20:17,1,61
4632,2015-03-19,17:25:31,0,-1
4633,2015-03-19,17:28:29,1,86
4634,2015-03-19,17:44:39,1,81
4635,2015-03-19,17:45:58,0,-1
4636,2015-03-19,17:58:30,1,139
4637,2015-03-19,18:04:27,1,33
4638,2015-03-19,18:18:28,1,118
4639,2015-03-19,18:19:16,1,5
4640,2015-03-19,18:35:46,1,95
4641,2015-03-19,18:37:11,1,85
4642,2015-03-19,19:05:06,1,30
4643,2015-03-19,19:11:53,1,116
4644,2015-03-19,19:18:36,0,-1
4645,2015-03-19,19:21:02,1,132
4646,2015-03-19,19:22:44,0,-1
4647,2015-03-19,19:36:47,1,10
4648,2015-03-19,19:40:10,1,142
4649,2015-03-19,19:43:03,1,94
4650,2015-03-19,19:48:15,1,17
4651,2015-03-19,19:55:20,1,125
4652,2015-03-19,19:57:11,0,-1
4653,2015-03-19,20:16:45,1,8
4654,2015-03-19,20:23:12,1,102
4655,2015-03-19,20:30:29,1,36
4656,2015-03-19,20:43:33,0,-1
4657,2015-03-19,20:48:08,1,124
4658,2015-03-19,21:34:17,0,-1
4659,2015-03-19,21:53:59,1,40
4660,2015-03-19,22:14:01,0,-1
4661,2015-03-20,11:33:30,0,-1
4662,2015-03-20,11:47:53,0,-1
4663,2015-03-20,12:12:03,0,-1
4664,2015-03-20,12:24:44,1,34
4665,2015-03-20,12:39:39,0,-1
4666,2015-03-20,12:40:13,1,127
4667,2015-03-20,12:52:56,1,104
4668,2015-03-20,12:53:37,1,77
4669,2015-03-20,12:55:55,1,6
4670,2015-03-20,12:56:01,1,24
4671,2015-03-20,13:02:39,1,47
4672,2015-03-20,13:09:27,0,-1
4673,2015-03-20,13:18:11,0,-1
4674,2015-03-20,13:27:07,1,119
4675,2015-03-20,13:27:10,1,124
4676,2015-03-20,13:28:26,0,-1
4677,2015-03-20,13:43:36,1,29
4678,2015-03-20,13:52:15,1,136
4679,2015-03-20,14:03:43,1,103
4680,2015-03-20,14:09:05,0,-1
4681,2015-03-20,14:19:44,1,133
4682,2015-03-20,14:58:30,1,80
4683,2015-03-20,15:03:44,1,105
4684,2015-03-20,15:40:10,1,35
4685,2015-03-20,15:40:29,1,25
4686,2015-03-20,15:58:56,1,19
4687,2015-03-20,16:51:47,1,64
4688,2015-03-20,16:52:55,0,-1
4689,2015-03-20,16:54:26,1,47
4690,2015-03-20,17:03:46,1,125
4691,2015-03-20,17:06:29,1,10
4692,2015-03-20,17:35:37,1,31
4693,2015-03-20,17:37:54,0,-1
4694,2015-03-20,17:38:33,1,41
4695,2015-03-20,18:04:31,1,113
4696,2015-03-20,18:10:14,1,33
4697,2015-03-20,18:24:39,0,-1
4698,2015-03-20,18:29:47,1,130
4699,2015-03-20,18:44:52,0,-1
4700,2015-03-20,18:49:15,1,4
4701,2015-03-20,18:49:32,1,78
4702,2015-03-20,18:54:47,0,-1
4703,2015-03-20,18:54:51,0,-1
4704,2015-03-20,19:01:03,1,129
4705,2015-03-20,19:07:12,1,29
4706,2015-03-20,19:16:21,1,0
4707,2015-03-20,19:27:09,0,-1
4708,2015-03-20,19:31:55,0,-1
4709,2015-03-20,19:34:01,1,45
4710,2015-03-20,19:50:29,0,-1
4711,2015-03-20,19:52:39,0,-1
4712,2015-03-20,19:56:47,1,120
4713,2015-03-20,20:08:33,1,45
4714,2015-03-20,20:08:46,1,33
4715,2015-03-20,20:16:44,0,-1
4716,2015-03-20,20:33:22,0,-1
4717,2015-03-20,20:56:46,1,16
4718,2015-03-20,21:11:17,1,45
4719,2015-03-20,21:21:56,0,-1
4720,2015-03-20,21:28:14,0,-1
4721,2015-03-20,21:37:57,0,-1
4722,2015-03-20,21:49:53,1,61
4723,2015-03-20,21:52:10,1,76
4724,2015-03-20,22:09:09,0,-1
4725,2015-03-20,22:20:00,1,36
4726,2015-03-20,22:28:53,0,-1
4727,2015-03-21,11:31:39,0,-1
4728,2015-03-21,11:48:59,1,93
4729,2015-03-21,11:56:23,1,122
4730,2015-03-21,12:40:30,1,40
4731,2015-03-21,12:50:12,1,26
4732,2015-03-21,13:02:15,1,97
4733,2015-03-21,13:08:31,1,63
4734,2015-03-21,13:10:35,1,2
4735,2015-03-21,13:20:32,0,-1
4736,2015-03-21,13:35:05,1,81
4737,2015-03-21,13:37:53,1,56
4738,2015-03-21,13:50:27,1,17
4739,2015-03-21,13:56:44,1,49
4740,2015-03-21,14:06:07,0,-1
4741,2015-03-21,14:06:09,1,17
4742,2015-03-21,14:06:43,0,-1
4743,2015-03-21,14:17:42,1,135
4744,2015-03-21,14:19:17,1,107
4745,2015-03-21,14:21:26,0,-1
4746,2015-03-21,14:31:37,1,46
4747,2015-03-21,14:38:22,1,99
4748,2015-03-21,14:40:36,1,133
4749,2015-03-21,14:46:54,1,68
4750,2015-03-21,15:17:26,0,-1
4751,2015-03-21,15:21:55,1,127
4752,2015-03-21,16:05:39,1,25
4753,2015-03-21,16:12:25,1,140
4754,2015-03-21,16:28:54,1,51
4755,2015-03-21,16:40:27,1,140
4756,2015-03-21,16:51:43,1,74
4757,2015-03-21,16:52:17,1,0
4758,2015-03-21,17:07:20,1,113
4759,2015-03-21,17:08:35,1,15
4760,2015-03-21,17:26:32,1,0
4761,2015-03-21,18:10:58,1,81
4762,2015-03-21,18:39:15,1,96
4763,2015-03-21,18:44:01,1,47
4764,2015-03-21,18:52:00,0,-1
4765,2015-03-21,18:53:49,1,99
4766,2015-03-21,19:04:51,0,-1
4767,2015-03-21,19:20:15,1,138
4768,2015-03-21,19:32:01,0,-1
4769,2015-03-21,19:41:04,0,-1
4770,2015-03-21,19:41:16,0,-1
4771,2015-03-21,19:49:47,1,28
4772,2015-03-21,19:53:41,0,-1
4773,2015-03-21,20:04:52,1,58
4774,2015-03-21,20:14:45,1,37
4775,2015-03-21,20:15:09,1,135
4776,2015-03-21,20:15:27,0,-1
4777,2015-03-21,20:35:51,0,-1
4778,2015-03-21,20:38:40,1,8
4779,2015-03-21,21:35:31,1,41
4780,2015-03-21,21:47:02,1,106
4781,2015-03-21,21:58:12,1,49
4782,2015-03-21,22:15:37,0,-1
4783,2015-03-22,12:01:30,0,-1
4784,2015-03-22,12:23:54,1,121
4785,2015-03-22,12:31:46,0,-1
4786,2015-03-22,12:54:56,1,20
4787,2015-03-22,13:01:37,1,116
4788,2015-03-22,13:26:50,0,-1
4789,2015-03-22,13:56:27,1,47
4790,2015-03-22,13:57:47,1,24
4791,2015-03-22,14:25:24,0,-1
4792,2015-03-22,14:42:50,1,53
4793,2015-03-22,14:56:38,0,-1
4794,2015-03-22,15:54:26,1,73
4795,2015-03-22,16:01:29,1,34
4796,2015-03-22,16:09:49,0,-1
4797,2015-03-22,16:16:29,1,24
4798,2015-03-22,16:21:33,1,96
4799,2015-03-22,16:32:35,1,94
4800,2015-03-22,16:49:55,0,-1
4801,2015-03-22,17:08:48,0,-1
4802,2015-03-22,17:37:13,0,-1
4803,2015-03-22,17:50:14,0,-1
4804,2015-03-22,17:52:20,1,21
4805,2015-03-22,18:10:30,1,4
4806,2015-03-22,18:14:21,1,81
4807,2015-03-22,18:26:11,0,-1
4808,2015-03-22,18:57:35,1,79
4809,2015-03-22,19:18:35,1,137
4810,2015-03-22,19:23:28,0,-1
4811,2015-03-22,19:34:54,0,-1
4812,2015-03-22,19:35:48,0,-1
4813,2015-03-22,19:52:54,1,139
4814,2015-03-22,20:30:11,1,67
4815,2015-03-22,20:52:46,1,3
4816,2015-03-22,20:55:27,1,134
4817,2015-03-22,21:08:01,1,60
4818,2015-03-22,21:31:24,1,32
4819,2015-03-22,21:58:31,1,9
4820,2015-03-23,11:18:22,0,-1
4821,2015-03-23,11:23:52,0,-1
4822,2015-03-23,11:31:48,0,-1
4823,2015-03-23,11:38:21,0,-1
4824,2015-03-23,11:40:00,1,137
4825,2015-03-23,11:48:12,0,-1
4826,2015-03-23,11:56:58,0,-1
4827,2015-03-23,12:04:18,1,54
4828,2015-03-23,12:10:12,1,20
4829,2015-03-23,12:14:01,1,55
4830,2015-03-23,12:40:25,1,89
4831,2015-03-23,12:46:10,0,-1
4832,2015-03-23,12:47:25,1,1
4833,2015-03-23,12:49:53,1,118
4834,2015-03-23,12:51:24,0,-1
4835,2015-03-23,12:55:41,1,116
4836,2015-03-23,12:57:49,0,-1
4837,2015-03-23,13:04:56,1,77
4838,2015-03-23,13:14:04,1,98
4839,2015-03-23,13:39:44,0,-1
4840,2015-03-23,13:42:58,1,65
4841,2015-03-23,13:45:24,1,0
4842,2015-03-23,13:59:42,0,-1
4843,2015-03-23,14:03:50,1,26
4844,2015-03-23,14:48:44,1,29
4845,2015-03-23,15:30:17,1,10
4846,2015-03-23,15:31:14,0,-1
4847,2015-03-23,16:08:52,1,92
4848,2015-03-23,16:18:18,1,111
4849,2015-03-23,16:30:24,1,92
4850,2015-03-23,16:30:47,1,6
4851,2015-03-23,16:36:52,0,-1
4852,2015-03-23,16:41:38,1,50
4853,2015-03-23,16:58:43,1,127
4854,2015-03-23,17:03:09,1,31
4855,2015-03-23,17:08:22,0,-1
4856,2015-03-23,17:09:52,1,101
4857,2015-03-23,17:10:42,1,51
4858,2015-03-23,17:20:36,1,135
4859,2015-03-23,17:30:36,0,-1
4860,2015-03-23,17:40:49,1,91
4861,2015-03-23,17:59:40,1,53
4862,2015-03-23,18:11:50,1,10
4863,2015-03-23,18:18:12,0,-1
4864,2015-03-23,18:50:25,1,40
4865,2015-03-23,18:58:05,1,101
4866,2015-03-23,19:20:18,0,-1
4867,2015-03-23,19:21:09,1,123
4868,2015-03-23,19:39:40,1,60
4869,2015-03-23,19:43:40,1,133
4870,2015-03-23,19:50:49,1,67
4871,2015-03-23,19:54:00,1,1
4872,2015-03-23,20:09:11,1,127
4873,2015-03-23,20:25:39,1,107
4874,2015-03-23,20:31:44,1,101
4875,2015-03-23,20:55:17,1,50
4876,2015-03-23,21:07:34,1,62
4877,2015-03-23,22:05:32,0,-1
4878,2015-03-23,22:12:04,1,120
4879,2015-03-23,22:19:06,1,115
4880,2015-03-23,22:39:18,1,66
4881,2015-03-24,11:16:40,0,-1
4882,2015-03-24,11:20:32,0,-1
4883,2015-03-24,11:44:46,1,24
4884,2015-03-24,11:45:15,1,40
4885,2015-03-24,11:57:15,1,101
4886,2015-03-24,12:00:25,1,38
4887,2015-03-24,12:04:00,1,51
4888,2015-03-24,12:19:14,1,86
4889,2015-03-24,12:21:23,1,91
4890,2015-03-24,12:26:16,1,95
4891,2015-03-24,12:26:41,1,16
4892,2015-03-24,12:49:05,1,41
4893,2015-03-24,12:53:26,1,117
4894,2015-03-24,12:54:29,1,60
4895,2015-03-24,12:57:03,0,-1
4896,2015-03-24,13:05:31,1,52
4897,2015-03-24,13:11:23,1,65
4898,2015-03-24,13:22:58,1,8
4899,2015-03-24,14:14:11,1,132
4900,2015-03-24,14:28:06,1,59
4901,2015-03-24,14:42:01,0,-1
4902,2015-03-24,15:31:33,1,113
4903,2015-03-24,15:57:20,1,53
4904,2015-03-24,16:00:10,1,90
4905,2015-03-24,16:07:27,0,-1
4906,2015-03-24,16:25:58,1,35
4907,2015-03-24,16:28:16,1,35
4908,2015-03-24,16:34:25,0,-1
4909,2015-03-24,16:39:37,1,109
4910,2015-03-24,16:43:09,1,99
4911,2015-03-24,16:50:08,0,-1
4912,2015-03-24,16:58:45,1,74
4913,2015-03-24,17:04:55,0,-1
4914,2015-03-24,17:07:49,1,3
4915,2015-03-24,17:08:31,1,32
4916,2015-03-24,17:10:38,1,134
4917,2015-03-24,17:28:09,0,-1
4918,2015-03-24,17:33:38,0,-1
4919,2015-03-24,17:39:17,0,-1
4920,2015-03-24,17:39:24,1,2
4921,2015-03-24,17:59:12,1,57
4922,2015-03-24,18:10:44,1,2
4923,2015-03-24,18:48:54,0,-1
4924,2015-03-24,18:53:06,1,14
4925,2015-03-24,18:57:07,1,7
4926,2015-03-24,19:00:07,0,-1
4927,2015-03-24,19:38:31,0,-1
4928,2015-03-24,19:44:15,1,25
4929,2015-03-24,19:49:39,1,36
4930,2015-03-24,19:57:44,1,115
4931,2015-03-24,20:01:03,1,64
4932,2015-03-24,20:20:11,1,59
4933,2015-03-24,20:32:57,1,56
4934,2015-03-24,20:37:52,0,-1
4935,2015-03-24,20:56:05,1,45
4936,2015-03-24,21:06:17,1,117
4937,2015-03-24,22:03:54,0,-1
4938,2015-03-24,22:14:02,1,94
4939,2015-03-24,22:20:17,1,21
4940,2015-03-24,22:20:25,0,-1
4941,2015-03-25,11:32:56,1,19
4942,2015-03-25,11:37:54,0,-1
4943,2015-03-25,11:53:09,0,-1
4944,2015-03-25,11:53:50,0,-1
4945,2015-03-25,12:00:40,0,-1
4946,2015-03-25,12:06:23,1,34
4947,2015-03-25,12:09:12,1,138
4948,2015-03-25,12:11:42,1,74
4949,2015-03-25,12:20:42,0,-1
4950,2015-03-25,12:22:09,0,-1
4951,2015-03-25,12:41:13,1,78
4952,2015-03-25,12:43:12,1,57
4953,2015-03-25,13:00:56,1,75
4954,2015-03-25,13:02:58,0,-1
4955,2015-03-25,13:10:57,0,-1
4956,2015-03-25,13:26:18,0,-1
4957,2015-03-25,13:34:24,1,30
4958,2015-03-25,13:36:37,1,79
4959,2015-03-25,13:49:25,0,-1
4960,2015-03-25,13:58:48,0,-1
4961,2015-03-25,14:01:43,1,53
4962,2015-03-25,14:34:44,1,125
4963,2015-03-25,14:57:26,1,104
4964,2015-03-25,15:42:29,0,-1
4965,2015-03-25,16:12:29,0,-1
4966,2015-03-25,16:43:47,1,26
4967,2015-03-25,17:02:42,1,69
4968,2015-03-25,17:07:45,1,108
4969,2015-03-25,17:13:34,1,24
4970,2015-03-25,17:32:07,1,94
4971,2015-03-25,17:37:50,0,-1
4972,2015-03-25,17:43:05,1,135
4973,2015-03-25,17:49:01,1,6
4974,2015-03-25,17:59:15,1,134
4975,2015-03-25,18:05:54,1,22
4976,2015-03-25,18:11:17,0,-1
4977,2015-03-25,18:20:35,0,-1
4978,2015-03-25,18:35:12,1,130
4979,2015-03-25,18:57:01,1,75
4980,2015-03-25,19:02:39,0,-1
4981,2015-03-25,19:12:01,1,27
4982,2015-03-25,19:21:56,0,-1
4983,2015-03-25,19:39:31,1,137
4984,2015-03-25,19:52:33,0,-1
4985,2015-03-25,20:00:01,1,88
4986,2015-03-25,20:06:38,1,91
4987,2015-03-25,20:34:13,0,-1
4988,2015-03-25,20:44:56,0,-1
4989,2015-03-25,20:54:18,1,98
4990,2015-03-25,21:02:20,1,18
4991,2015-03-25,21:09:19,1,47
4992,2015-03-25,21:11:28,1,7
4993,2015-03-25,21:13:53,1,70
4994,2015-03-25,21:26:47,0,-1
4995,2015-03-25,21:26:57,1,128
4996,2015-03-25,22:16:46,0,-1
4997,2015-03-26,11:22:59,0,-1
4998,2015-03-26,11:34:32,1,30
4999,2015-03-26,11:37:06,0,-1
5000,2015-03-26,11:37:43,0,-1
5001,2015-03-26,11:44:02,1,77
5002,2015-03-26,11:46:28,1,47
5003,2015-03-26,11:50:45,1,56
5004,2015-03-26,12:00:55,0,-1
5005,2015-03-26,12:18:13,1,67
5006,2015-03-26,12:24:39,1,86
5007,2015-03-26,12:38:04,1,67
5008,2015-03-26,12:39:34,0,-1
5009,2015-03-26,12:45:57,0,-1
5010,2015-03-26,12:48:02,1,49
5011,2015-03-26,12:55:44,1,119
5012,2015-03-26,13:12:34,1,64
5013,2015-03-26,13:14:23,0,-1
5014,2015-03-26,13:34:44,1,50
5015,2015-03-26,13:35:54,1,48
5016,2015-03-26,13:53:46,1,13
5017,2015-03-26,13:58:44,1,86
5018,2015-03-26,14:06:09,1,20
5019,2015-03-26,14:12:31,1,141
5020,2015-03-26,14:15:57,0,-1
5021,2015-03-26,14:23:00,1,79
5022,2015-03-26,14:23:37,1,22
5023,2015-03-26,14:37:13,1,67
5024,2015-03-26,14:40:47,1,48
5025,2015-03-26,14:54:00,0,-1
5026,2015-03-26,15:16:07,1,27
5027,2015-03-26,15:37:15,1,18
5028,2015-03-26,15:46:49,0,-1
5029,2015-03-26,15:55:20,1,58
5030,2015-03-26,16:09:58,1,87
5031,2015-03-26,16:17:47,0,-1
5032,2015-03-26,16:20:57,1,110
5033,2015-03-26,16:30:33,1,45
5034,2015-03-26,16:51:53,1,21
5035,2015-03-26,17:00:18,1,56
5036,2015-03-26,17:10:08,0,-1
5037,2015-03-26,17:10:13,0,-1
5038,2015-03-26,17:12:05,1,96
5039,2015-03-26,17:30:05,0,-1
5040,2015-03-26,17:40:27,0,-1
5041,2015-03-26,17:43:00,0,-1
5042,2015-03-26,17:50:15,1,94
5043,2015-03-26,17:55:08,0,-1
5044,2015-03-26,17:58:03,0,-1
5045,2015-03-26,18:12:55,0,-1
5046,2015-03-26,18:17:36,0,-1
5047,2015-03-26,18:23:08,1,112
5048,2015-03-26,18:34:53,0,-1
5049,2015-03-26,18:40:21,1,92
5050,2015-03-26,18:45:15,1,65
5051,2015-03-26,18:49:21,1,92
5052,2015-03-26,18:53:41,1,127
5053,2015-03-26,18:56:26,0,-1
5054,2015-03-26,19:35:46,1,46
5055,2015-03-26,19:51:36,1,136
5056,2015-03-26,20:01:53,1,37
5057,2015-03-26,20:08:07,1,84
5058,2015-03-26,20:21:14,1,140
5059,2015-03-26,20:25:19,1,138
5060,2015-03-26,20:44:56,1,85
5061,2015-03-26,21:23:45,1,131
5062,2015-03-27,11:49:29,1,111
5063,2015-03-27,11:50:10,1,17
5064,2015-03-27,11:58:27,1,124
5065,2015-03-27,12:07:05,0,-1
5066,2015-03-27,12:20:59,1,12
5067,2015-03-27,12:26:17,1,13
5068,2015-03-27,12:29:40,1,104
5069,2015-03-27,12:29:41,1,75
5070,2015-03-27,12:35:03,1,22
5071,2015-03-27,12:47:48,1,46
5072,2015-03-27,12:53:56,1,73
5073,2015-03-27,12:56:32,1,106
5074,2015-03-27,13:05:06,1,117
5075,2015-03-27,13:08:15,0,-1
5076,2015-03-27,13:12:12,0,-1
5077,2015-03-27,13:21:18,1,103
5078,2015-03-27,13:31:17,1,100
5079,2015-03-27,13:41:43,0,-1
5080,2015-03-27,13:43:35,1,57
5081,2015-03-27,13:59:35,1,24
5082,2015-03-27,14:22:32,0,-1
5083,2015-03-27,14:33:01,0,-1
5084,2015-03-27,14:33:30,0,-1
5085,2015-03-27,14:57:13,0,-1
5086,2015-03-27,15:30:43,1,74
5087,2015-03-27,16:10:25,0,-1
5088,2015-03-27,16:12:26,1,82
5089,2015-03-27,16:12:46,1,12
5090,2015-03-27,16:16:50,1,81
5091,2015-03-27,16:25:42,1,82
5092,2015-03-27,16:48:30,1,142
5093,2015-03-27,16:58:24,1,120
5094,2015-03-27,17:00:09,1,141
5095,2015-03-27,17:04:40,0,-1
5096,2015-03-27,17:28:05,1,127
5097,2015-03-27,17:31:39,1,107
5098,2015-03-27,17:41:05,1,4
5099,2015-03-27,17:45:15,0,-1
5100,2015-03-27,17:49:28,1,107
5101,2015-03-27,17:51:15,0,-1
5102,2015-03-27,17:52:41,1,51
5103,2015-03-27,17:52:55,0,-1
5104,2015-03-27,17:56:27,0,-1
5105,2015-03-27,17:56:55,1,112
5106,2015-03-27,18:04:24,1,119
5107,2015-03-27,18:15:26,0,-1
5108,2015-03-27,18:16:47,1,28
5109,2015-03-27,18:19:24,1,81
5110,2015-03-27,18:26:20,1,61
5111,2015-03-27,18:46:46,1,86
5112,2015-03-27,18:54:36,0,-1
5113,2015-03-27,19:14:27,1,90
5114,2015-03-27,19:15:56,0,-1
5115,2015-03-27,19:18:58,1,10
5116,2015-03-27,19:30:46,1,83
5117,2015-03-27,19:33:52,1,9
5118,2015-03-27,19:40:48,1,114
5119,2015-03-27,19:50:43,0,-1
5120,2015-03-27,19:59:09,1,81
5121,2015-03-27,20:03:34,1,70
5122,2015-03-27,20:26:45,1,48
5123,2015-03-27,20:28:06,1,110
5124,2015-03-27,20:53:44,1,125
5125,2015-03-27,21:08:30,1,89
5126,2015-03-27,21:21:49,1,29
5127,2015-03-27,21:43:10,0,-1
5128,2015-03-27,21:58:19,0,-1
5129,2015-03-27,22:16:53,1,80
5130,2015-03-27,22:19:13,1,91
5131,2015-03-27,22:37:50,1,115
5132,2015-03-27,22:52:56,1,36
5133,2015-03-28,11:41:16,0,-1
5134,2015-03-28,12:15:35,1,88
5135,2015-03-28,12:17:36,1,35
5136,2015-03-28,12:37:40,1,17
5137,2015-03-28,12:40:38,0,-1
5138,2015-03-28,12:40:47,1,15
5139,2015-03-28,12:42:22,1,65
5140,2015-03-28,12:45:45,0,-1
5141,2015-03-28,12:57:51,1,23
5142,2015-03-28,13:35:21,1,71
5143,2015-03-28,13:47:27,1,87
5144,2015-03-28,13:58:24,1,119
5145,2015-03-28,14:15:53,1,106
5146,2015-03-28,14:19:34,0,-1
5147,2015-03-28,14:44:43,1,5
5148,2015-03-28,14:48:02,1,41
5149,2015-03-28,14:48:50,1,108
5150,2015-03-28,15:08:03,1,101
5151,2015-03-28,15:08:24,0,-1
5152,2015-03-28,15:14:42,1,11
5153,2015-03-28,15:23:30,0,-1
5154,2015-03-28,15:50:03,1,90
5155,2015-03-28,16:03:23,1,69
5156,2015-03-28,16:07:33,1,61
5157,2015-03-28,16:09:26,1,4
5158,2015-03-28,16:16:37,1,132
5159,2015-03-28,16:38:35,1,1
5160,2015-03-28,16:53:33,1,32
5161,2015-03-28,16:56:08,1,22
5162,2015-03-28,16:59:31,1,131
5163,2015-03-28,17:08:46,1,123
5164,2015-03-28,17:14:30,0,-1
5165,2015-03-28,17:26:43,1,100
5166,2015-03-28,17:47:46,1,54
5167,2015-03-28,17:55:48,0,-1
5168,2015-03-28,17:58:23,1,10
5169,2015-03-28,18:04:45,0,-1
5170,2015-03-28,18:12:16,1,138
5171,2015-03-28,18:43:40,0,-1
5172,2015-03-28,18:49:27,1,40
5173,2015-03-28,18:55:29,1,141
5174,2015-03-28,18:55:54,1,44
5175,2015-03-28,19:25:20,0,-1
5176,2015-03-28,19:28:49,1,121
5177,2015-03-28,19:35:27,0,-1
5178,2015-03-28,19:37:09,0,-1
5179,2015-03-28,19:45:19,0,-1
5180,2015-03-28,19:48:11,1,4
5181,2015-03-28,19:54:39,0,-1
5182,2015-03-28,20:05:31,0,-1
5183,2015-03-28,20:13:50,0,-1
5184,2015-03-28,20:20:01,1,29
5185,2015-03-28,20:24:32,0,-1
5186,2015-03-28,20:28:50,0,-1
5187,2015-03-28,20:39:16,1,48
5188,2015-03-28,20:43:58,1,142
